workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,reps,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress 
Discogym 2024,1724062051607,1724064012182,Sidoplanka,,"73,5",0,,,00:00:46,false,false,false,,,,4,6,2,5
"Helkropp, maratonfas",1723541936920,1723544566920,Bänkpress,20,,,,10,,true,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Bänkpress,"42,5",,,,8,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Bänkpress,"42,5",,,,8,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Marklyft,50,,,,10,,true,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Marklyft,70,,,,8,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Marklyft,70,,,,8,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Skivstångsrodd,50,,,,7,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Press,20,,,,10,,true,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Press,"22,5",,,,8,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Press,"22,5",,,,6,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Enbensböj,,"73,5",,35,4,,true,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Utfall med hantlar,16,,,,6,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Chins,,"73,5",0,,4,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Chins,,"73,5",0,,2,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Chins,,"73,5",0,,2,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Dips,,"73,5",0,,8,,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Planka,,"73,5",0,,,00:01:40,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Sidoplanka,,"73,5",0,,,00:00:40,false,false,false,,,,4,1,5,3
"Helkropp, maratonfas",1723541936920,1723544566920,Sidoplanka,,"73,5",0,,,00:00:40,false,false,false,,,,4,1,5,3
Semesterchins,1721489934962,1721489948525,Chins,,"73,5",0,,3,,false,false,false,,,,,,,
Semesterchins,1721489934962,1721489948525,Chins,,"73,5",0,,4,,false,false,false,,,,,,,
Semesterchins,1721489934962,1721489948525,Chins,,"73,5",0,,3,,false,false,false,,,,,,,
Golden 5,1719829895103,1719832674975,Liggande hantelpress,15,,,,10,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Liggande hantelpress,15,,,,8,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Liggande hantelpress,15,,,,6,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Marklyft,60,,,,8,,true,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Marklyft,80,,,,5,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Marklyft,80,,,,5,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Marklyft,80,,,,5,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Press,17,,,,10,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Press,22,,,,10,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Press,22,,,,8,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Knäböj,17,,,,10,,true,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Knäböj,37,,,,8,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Knäböj,37,,,,8,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Knäböj,37,,,,8,,false,false,false,,,,3,3,4,5
Golden 5,1719829895103,1719832674975,Chins,,"73,5",0,,4,,false,false,false,,,,3,3,4,5
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Kabelrodd med smalt grepp,50,,,,10,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Kabelrodd med smalt grepp,50,,,,10,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Kabelrodd med smalt grepp,50,,,,10,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Dips,,"73,5",0,,10,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Dips,,"73,5",0,,8,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Dips,,"73,5",0,,6,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Planka,,"73,5",0,,,00:01:47,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Kettlebell pushpress,8,,,,8,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Kettlebell pushpress,8,,,,8,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Kettlebell pushpress,8,,,,8,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Chins,,"73,5",0,,4,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Chins,,"73,5",0,,3,,false,false,false,,,,7,7,3,2
"Måndag kväll: axlar, rygg, bröst etc.",1719248665828,1719250066434,Chins,,"73,5",,0,2,,false,false,false,,,,7,7,3,2
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Chins,,"73,5",0,,3,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Chins,,"73,5",0,,3,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Chins,,"73,5",,0,3,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Marklyft,50,,,,8,,true,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Marklyft,80,,,,6,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Marklyft,80,,,,5,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Marklyft,80,,,,5,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Press,25,,,,8,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Press,25,,,,8,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Press,25,,,,6,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Hip thrust,80,,,,8,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Hip thrust,80,,,,7,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Hip thrust,80,,,,4,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Skivstångscurl,20,,,,11,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Utfall med hantlar,0,,,,10,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Utfall med hantlar,"17,5",,,,7,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Utfall med hantlar,"17,5",,,,6,,false,false,false,,,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Sidoplanka,,"73,5",0,,,00:01:00,false,true,false,,Max reps!,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass B,1718802520144,1718805345031,Sidoplanka,,"73,5",0,,,00:01:00,false,true,false,,Max reps!,,7,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Bänkpress,20,,,,10,,true,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Bänkpress,"42,5",,,,8,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Bänkpress,"42,5",,,,7,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Bänkpress,"42,5",,,,6,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Knäböj,20,,,,10,,true,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Knäböj,40,,,,8,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Knäböj,40,,,,7,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Knäböj,40,,,,6,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Skivstångsrodd,50,,,,8,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Skivstångsrodd,50,,,,7,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Skivstångsrodd,50,,,,7,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Rumänska marklyft,60,,,,8,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Rumänska marklyft,60,,,,8,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Rumänska marklyft,60,,,,8,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Stående vadpress,"112,5",,,,10,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Stående vadpress,"112,5",,,,10,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Stående vadpress,"112,5",,,,8,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Planka,,"73,5",0,,,00:01:45,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Planka,,"73,5",0,,,00:01:00,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass A,1718619688965,1718623432935,Dips,,"73,5",0,,10,,false,false,false,,,,8,6,4,2
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Chins,,"73,5",0,,3,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Chins,,"73,5",,0,3,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Chins,,"73,5",,0,2,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Marklyft,50,,,,8,,true,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Marklyft,80,,,,5,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Marklyft,80,,,,5,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Marklyft,80,,,,5,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Press,"22,5",,,,8,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Press,"22,5",,,,8,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Press,"22,5",,,,10,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Skivstångscurl,20,,,,10,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Hip thrust,80,,,,8,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Hip thrust,80,,,,6,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Hip thrust,80,,,,4,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Utfall med hantlar,0,,,,10,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Utfall med hantlar,"17,5",,,,6,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Utfall med hantlar,"17,5",,,,6,,false,false,false,,,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Sidoplanka,,"73,5",0,,,00:00:57,false,true,false,,Max reps!,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass B,1718360812204,1718363642313,Sidoplanka,,"73,5",0,,,00:00:57,false,true,false,,Max reps!,,7,4,6,4
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Bänkpress,20,,,,10,,true,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Bänkpress,"42,5",,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Bänkpress,"42,5",,,,7,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Bänkpress,"42,5",,,,5,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Knäböj,20,,,,10,,true,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Knäböj,40,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Knäböj,40,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Knäböj,40,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Skivstångsrodd,50,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Skivstångsrodd,50,,,,7,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Skivstångsrodd,50,,,,5,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Rumänska marklyft,60,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Rumänska marklyft,60,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Rumänska marklyft,60,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Stående vadpress,"112,5",,,,10,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Stående vadpress,"112,5",,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Stående vadpress,"112,5",,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Planka,,"73,5",0,,,00:01:42,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Planka,,"73,5",0,,,00:00:40,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Dips,,"73,5",0,,9,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Chins,,"73,5",0,,3,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass A,1718014924534,1718017841067,Chins,,"73,5",0,,3,,false,false,false,,,,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Marklyft,45,,,,8,,true,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Marklyft,70,,,,8,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Marklyft,70,,,,8,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Marklyft,70,,,,6,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Axelpress med hantlar,"12,5",,,,8,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Axelpress med hantlar,"12,5",,,,6,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Axelpress med hantlar,"12,5",,,,4,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Enbens hip thrust,0,"73,5",,,10,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Enbens hip thrust,0,"73,5",,,12,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Enbens hip thrust,0,"73,5",,,12,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Utfall med hantlar,0,,,,6,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Utfall med hantlar,16,,,,6,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Utfall med hantlar,16,,,,6,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Sidoplanka,,"73,5",0,,,00:00:55,false,true,false,,Max reps!,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Sidoplanka,,"73,5",0,,,00:00:55,false,true,false,,Max reps!,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Skivstångscurl,25,,,,2,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass B,1717761863461,1717764706520,Skivstångscurl,15,,,,10,,false,false,false,,,Invigning av källargymmet på Egnahemsvägen! Chins gick inte…,,,,
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Bänkpress,20,,,,10,,true,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Bänkpress,"42,5",,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Bänkpress,"42,5",,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Bänkpress,"42,5",,,,6,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Knäböj,20,,,,10,,true,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Knäböj,40,,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Knäböj,40,,,,5,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Knäböj,40,,,,4,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Skivstångsrodd,50,,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Skivstångsrodd,50,,,,6,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Skivstångsrodd,50,,,,4,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Rumänska marklyft,55,,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Rumänska marklyft,55,,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Rumänska marklyft,55,,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Stående vadpress,"112,5",,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Stående vadpress,"112,5",,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Stående vadpress,"112,5",,,,8,,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Planka,,"73,5",0,,,00:01:40,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Planka,,"73,5",0,,,00:01:00,false,false,false,,,,5,7,5,3
Basic Strength Training Program for Runners HT23: Pass A,1717410824547,1717413803950,Dips,,"73,5",0,,8,,false,false,false,,,,5,7,5,3
Discogym 2024,1715782715431,1715784875999,Armhävningar,,"73,5",0,,12,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Armhävningar,,"73,5",0,,9,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Armhävningar,,"73,5",0,,8,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Kabelrodd med smalt grepp,50,,,,8,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Kabelrodd med smalt grepp,50,,,,7,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Kabelrodd med smalt grepp,50,,,,6,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Press,"22,5",,,,6,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Press,20,,,,8,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Press,20,,,,6,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Bicepscurl i maskin,25,,,,12,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Dips,,"73,5",0,,9,,false,true,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Chins,,"73,5",0,,4,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Chins,,"73,5",0,,2,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Chins,,"73,5",0,,2,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Chins,,"73,5",,25,4,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Triceps pushdown med rep,30,,,,12,,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Planka,,"73,5",0,,,00:01:38,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Sidoplanka,,"73,5",0,,,00:00:53,false,false,false,,,,3,3,5,3
Discogym 2024,1715782715431,1715784875999,Sidoplanka,,"73,5",0,,,00:00:48,false,false,false,,,,3,3,5,3
Discogym 2024,1715146115030,1715148667407,Bänkpress,20,,,,10,,true,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Bänkpress,"42,5",,,,8,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Bänkpress,"42,5",,,,7,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Bänkpress,"42,5",,,,5,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Skivstångsrodd,50,,,,8,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Skivstångsrodd,50,,,,7,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Skivstångsrodd,50,,,,6,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Press,"22,5",,,,8,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Press,"22,5",,,,7,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Press,"22,5",,,,5,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Skivstångscurl,20,,,,9,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Dips,,"73,5",0,,7,,false,true,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Chins,,"73,5",0,,3,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Chins,,"73,5",0,,2,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Chins,,"73,5",0,,1,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Triceps pushdown med rep,30,,,,9,,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Planka,,"73,5",0,,,00:01:36,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Sidoplanka,,"73,5",0,,,00:00:51,false,false,false,,,,5,2,5,5
Discogym 2024,1715146115030,1715148667407,Sidoplanka,,"73,5",0,,,00:00:51,false,false,false,,,,5,2,5,5
Discogym 2024,1714385426568,1714387613381,Armhävningar,,"73,5",0,,14,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Armhävningar,,"73,5",0,,8,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Armhävningar,,"73,5",0,,7,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Kabelrodd med smalt grepp,50,,,,14,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Kabelrodd med smalt grepp,60,,,,5,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Kabelrodd med smalt grepp,60,,,,5,,false,false,false,,,,4,7,3,5
